id,name,embedding
1213,sa,"[0.023253977298736572, 0.31047311425209045, 0.2637271285057068, -0.22094374895095825, 0.10407683998346329, -0.02003622055053711, -0.17223221063613892, -0.12153911590576172, -0.07526186108589172, -0.11530888080596924, 0.39017724990844727, 0.018545545637607574, -0.0307485219091177, 0.10028454661369324, -0.08856423199176788, -0.10395345091819763, -0.02769189327955246, -0.15526561439037323, 0.3599400818347931, -0.16589191555976868, -0.046293824911117554, 0.010041112080216408, 0.2343979775905609, -0.21170847117900848, 0.14844633638858795, 0.04463948681950569, -0.047830916941165924, -0.0709618404507637, 0.044662442058324814, -0.053662825375795364, 0.20177608728408813, -0.038878779858350754, -0.08695970475673676, 0.19966751337051392, 0.020403681322932243, 0.033553097397089005, -0.12237048894166946, 0.029562728479504585, -0.10737340152263641, 0.2765403985977173, -0.1767847090959549, 0.3103359341621399, 0.24663065373897552, -0.29048487544059753, -0.28791022300720215, 0.0726546198129654, -0.17375420033931732, 0.1290062963962555, -0.216507226228714, -0.0645601749420166, 0.005532055627554655, 0.2543761730194092, -0.20778712630271912, 0.12713830173015594, 0.3748014271259308, 0.09071160107851028, 0.07028122991323471, 0.11895833164453506, -0.010486327111721039, 0.16929012537002563, -0.040503811091184616, 0.20563587546348572, 0.019674014300107956, 0.13744008541107178, -0.09489072859287262, 0.15922309458255768, -0.046918854117393494, 0.05047663301229477, -0.06765850633382797, 0.29333674907684326, -0.3141903877258301, 0.11520867794752121, 0.18884074687957764, -0.22477805614471436, -0.02369498461484909, 0.20829100906848907, 0.20227646827697754, -0.0661693587899208, 0.17387795448303223, 0.17209862172603607, -0.2611933946609497, -0.0761767327785492, -0.2255905419588089, 0.0020693119149655104, -0.3183048963546753, 0.17689307034015656, -0.20985634624958038, 0.1544598639011383, 0.1297013759613037, -0.05174756050109863, 0.055031415075063705, 0.2187693566083908, -0.05699167773127556, -0.16810815036296844, -0.13280701637268066, 0.10111405700445175, 0.024404821917414665, -0.04302051663398743, 0.33557406067848206, 0.060455117374658585, 0.20008006691932678, 0.17472724616527557, -0.3017297089099884, 0.10319189727306366, -0.18617677688598633, -0.3861537277698517, 0.06482962518930435, 0.1738436073064804, -0.05940758064389229, -0.11038945615291595, -0.0897923931479454, 0.13180144131183624, -0.012687446549534798, -0.16682851314544678, -0.05733167380094528, 0.11487924307584763, 0.10669870674610138, 0.07735845446586609, 0.05170978605747223, 0.09778954833745956, 0.15111707150936127, 0.17655666172504425, -0.43226635456085205, 0.5805793404579163, 0.2128845751285553, -0.34438085556030273, -0.34883445501327515, -0.0341193825006485, 0.25880351662635803, -0.016428273171186447, 0.23307493329048157, -0.04950101673603058, 0.0124746635556221, -0.08733776211738586, 0.09495112299919128, -0.2960403859615326, 0.16842468082904816, 0.08200792223215103, -0.14221495389938354, -0.16925492882728577, -0.35494497418403625, 0.21679428219795227, -0.14952965080738068, 0.2110992670059204, 0.015340747311711311, 0.1609632670879364, -0.07633520662784576, -0.01203423272818327, -0.013416064903140068, 0.08666437864303589, -0.3032660484313965, 0.25232404470443726, -0.163300022482872, 0.1861182600259781, -0.07600012421607971, -0.176813542842865, -0.11239832639694214, 0.01848066970705986, 0.3047958016395569, 0.26018840074539185, -0.029545797035098076, -0.07832201570272446, 0.08286087214946747, -0.2210872769355774, -0.2570914030075073, 0.01341697946190834, 0.14428935945034027, -0.043773896992206573, 0.1137210950255394, -0.13630984723567963, 0.6940790414810181, -0.03409314155578613, 0.6102226376533508, 0.08366415649652481, -0.053190916776657104, -0.17495682835578918, 0.05145379900932312, -0.06548212468624115, -0.09349486976861954, 0.00921766459941864, -0.004005115013569593, 0.0024420111440122128, 0.0784488394856453, 0.08331793546676636, 0.14823439717292786, 0.2657976448535919, -0.17299017310142517, 0.012700297869741917, -0.23410919308662415, 0.18432623147964478, 0.043986883014440536, -0.24970866739749908, 0.06185139715671539, -0.16382256150245667, -0.17740310728549957, 0.1983579844236374, 0.03400932252407074, -0.11161734163761139, -0.23464399576187134, -0.20881353318691254, 0.19339118897914886, -0.0004433039575815201, -0.02985033392906189, -0.04037073627114296, -0.007476532831788063, 0.2583479583263397, 0.12183555960655212, -0.08033435046672821, -0.07571772485971451, 0.08634749054908752, -0.16277176141738892, 0.08862952142953873, 0.34702223539352417, -0.07422111928462982, -0.12219885736703873, -0.09271112829446793, 0.07174772024154663, 0.10698085278272629, 0.5181968808174133, 0.012784766033291817, -0.2405562698841095, -0.3367331922054291, 0.08851037919521332, -0.011347309686243534, 0.25489842891693115, 0.11348241567611694, 0.025013629347085953, 0.0390310138463974, -0.190071702003479, 0.3765154778957367, 0.023731965571641922, 0.008997398428618908, 0.1476556658744812, 0.10290766507387161, -0.08922508358955383, -0.17837972939014435, -0.15439963340759277, -0.11237021535634995, -0.18033382296562195, 0.36733144521713257, -0.06854945421218872, -0.04677350074052811, -0.10493674874305725, 0.2129521667957306, -0.11269913613796234, -0.02357764169573784, 0.022095952183008194, -0.0567808523774147, 0.11349830031394958, 0.17124173045158386, -0.08719372749328613, -0.08322522044181824, 0.02499847114086151, -0.08260472118854523, -0.35348621010780334, 0.3089383840560913, 0.03246123716235161, 0.06748106330633163, 0.0759539008140564, 0.0018016682006418705, -0.10667359083890915, 0.050937309861183167, -0.15654943883419037, -0.03822655603289604, 0.06356611847877502, 0.13231846690177917, 0.4170130789279938, -0.09906955063343048, 0.1924544870853424, 0.22682669758796692, -0.08670753985643387, 0.1443091332912445, 0.22827811539173126, 0.023657651618123055, -0.24056412279605865, -0.08883034437894821, 0.01129237562417984, 0.028428688645362854, -0.23532041907310486, 0.16441531479358673, -0.15476709604263306, 0.010033365339040756, -0.03990256413817406, -0.2158983200788498, -0.47759875655174255, -0.1566060334444046, -0.17066559195518494, 0.21384075284004211, 0.2013477087020874, 0.21755345165729523, 0.0962231457233429, -0.1912294179201126, -0.0983993411064148, -0.3087599575519562, 0.0075141750276088715, 0.11966653168201447, 0.16582342982292175, -0.29387807846069336, -0.3957197666168213, -0.27605313062667847, -0.10051072388887405, 0.12439113110303879, -0.014094864949584007, -0.012888099066913128, 0.11509984731674194, 0.16347692906856537, 0.0011855531483888626, -0.3294408917427063, 0.09117523580789566, 0.08949793875217438, -0.013985104858875275, -0.3644551634788513, -0.14705024659633636, 0.05290530249476433, -0.10973435640335083, 0.010764719918370247, 0.06552359461784363, 0.21201257407665253, -0.09093475341796875, 0.17903858423233032, -0.002700239885598421, 0.18664324283599854, -0.20022273063659668, 0.08045850694179535, 0.19921498000621796, -0.25846925377845764, 0.32654380798339844, -0.2749441862106323, -0.22150906920433044, -0.0678877979516983, -0.07156261056661606, -0.04401353374123573, -0.2779333293437958, 0.2049034833908081, -0.23204195499420166, 0.5608059167861938, 0.05005985125899315, 0.12730777263641357, -0.3157374858856201, 0.05388200283050537, 0.16391527652740479, -0.06818461418151855, -0.2813933193683624, -0.3430320620536804, 0.38575008511543274, -0.22795981168746948, 0.0510760173201561, 0.030096469447016716, -0.16748028993606567, 0.09825970977544785, -0.2105065882205963, -0.07810028642416, -0.14644396305084229, 0.018169879913330078, 0.24552223086357117, -0.12289023399353027, 0.1534520983695984, -0.3897011876106262, -0.10729886591434479, 0.14400714635849, 0.2894067168235779, -0.025753986090421677, -0.09499508142471313, -0.05157816782593727, 0.006943609565496445, -0.20734509825706482, 0.2953883707523346, 0.028050145134329796, 0.28498661518096924, 0.02112077921628952, 0.0029495516791939735, 0.14371685683727264, 0.07282617688179016, 0.22858621180057526, 0.10786240547895432, -0.32221972942352295, -0.08018068224191666, 0.13651907444000244, -0.24171264469623566, 0.11889486759901047, 0.07143408060073853, -0.0016663148999214172, 0.06578093767166138, 0.27173057198524475, -0.14029622077941895, 0.22138433158397675, 0.008306396193802357, -0.1016898825764656, 0.02654983103275299, 0.01589384861290455, -0.06932571530342102, 0.05876211076974869, -0.1400294303894043, -0.2375510036945343, -0.05532026290893555, -0.06282250583171844, -0.14114594459533691, -0.05756585672497749, 0.3142842650413513, -0.057805463671684265, -0.21822834014892578, -0.06537692248821259, -0.01066602673381567, -0.15125207602977753, -0.11527905613183975, -0.0808580219745636, 0.09836172312498093, 0.12187500298023224, 0.04601066932082176, -0.023326337337493896, 0.1793290078639984, 0.06615473330020905, -0.18164867162704468, -0.2626127004623413, 0.16584940254688263, -0.2855820953845978, -0.30314964056015015, 0.049692489206790924, -0.08894909918308258, 0.18591131269931793, -0.03234788402915001, 0.056389614939689636, -0.05437127873301506, -0.0426059365272522, 0.1046631708741188, -0.04678482562303543, -0.31905460357666016, -0.24978086352348328, 0.3782232105731964, 0.05513088405132294, -0.5541499257087708, 0.19662709534168243, -0.053570255637168884, -0.07919657230377197, -0.4111693799495697, 0.20614320039749146, -0.18233200907707214, 0.0929323136806488, 0.045751407742500305, 0.07207150757312775, 0.19878318905830383, 0.38100507855415344, -0.18155674636363983, 0.05806278437376022, 0.0015848861075937748, 0.22716617584228516, -0.12512819468975067, 0.13605473935604095, 0.0013684239238500595, 0.07283927500247955, 0.15001963078975677, -0.18009835481643677, 0.10754108428955078, -0.2938399612903595, 0.19244258105754852, 0.06763379275798798, -0.0389324426651001, -0.15834008157253265, 0.14869314432144165, -0.1895551085472107, -0.030688054859638214, 0.10641109943389893, 0.20435881614685059, 0.17326565086841583, -0.08031214028596878, 0.42324453592300415, -0.1497143656015396, -0.2021075189113617, -0.1241045817732811, -0.04544821381568909, 0.013223987072706223, 0.24364399909973145, 0.13860395550727844, 0.2209397703409195, -0.07306386530399323, -0.18597880005836487, -0.09046244621276855, 0.07307788729667664, -0.003383704461157322, -0.20954351127147675, -0.1675540655851364, 0.015558905899524689, 0.10801754891872406, -0.10024094581604004, -0.09064704924821854, 0.17370711266994476, -0.11951486766338348, 0.048178788274526596, 0.08195487409830093, 0.16375887393951416, -0.18215718865394592, 0.12984444200992584, 0.34774959087371826, -0.15197008848190308, 0.09122632443904877, -0.18169131875038147, 0.2993699610233307, -0.02161571756005287, -0.2695521414279938, -0.14053790271282196, -0.16739346086978912, 0.23883745074272156, 0.3694927990436554, -0.2380479872226715, -0.11523240804672241, -0.10980579257011414, -0.004646651446819305, 0.12795095145702362, 0.07352421432733536, 0.09130358695983887, -0.03698461130261421, 0.2172757387161255]"
